749.877, 1, 1
537.371, 1, 1
831.705, 1, 1
817.049, 1.5, 1
685.759, 1, 1
501.954, 1, 1
755.984, 1, 1
801.172, 1, 1
812.164, 1, 1
716.292, 1, 1
806.057, 1, 1
796.897, 1, 1
867.733, 1, 1
744.992, 1, 1
806.057, 1, 1
753.541, 1, 1
812.774, 1, 1
857.962, 1, 1
748.046, 1, 1
817.049, 1, 1
786.516, 1, 1
791.402, 1, 1
921.470, 1, 1
824.377, 1, 1
851.856, 1, 1
155.715, 1, 1
155.715, 1, 1
774.303, 1, 1
833.536, 1, 1
785.906, 1, 1
888.495, 1.12, 1
756.595, 1, 1
912.310, 1.12, 1
